"","Neo.Reference.ID","Name","Absolute.Magnitude","Est.Dia.in.KM.min.","Est.Dia.in.KM.max.","Est.Dia.in.M.min.","Est.Dia.in.M.max.","Est.Dia.in.Miles.min.","Est.Dia.in.Miles.max.","Est.Dia.in.Feet.min.","Est.Dia.in.Feet.max.","Close.Approach.Date","Epoch.Date.Close.Approach","Relative.Velocity.km.per.sec","Relative.Velocity.km.per.hr","Miles.per.hour","Miss.Dist..Astronomical.","Miss.Dist..lunar.","Miss.Dist..kilometers.","Miss.Dist..miles.","Orbiting.Body","Orbit.ID","Orbit.Determination.Date","Orbit.Uncertainity","Minimum.Orbit.Intersection","Jupiter.Tisserand.Invariant","Epoch.Osculation","Eccentricity","Semi.Major.Axis","Inclination","Asc.Node.Longitude","Orbital.Period","Perihelion.Distance","Perihelion.Arg","Aphelion.Dist","Perihelion.Time","Mean.Anomaly","Mean.Motion","Equinox","Hazardous"
"2781",3449126,3449126,20.7,0.1925550782,0.4305662442,192.5550781879,NA,NA,0.2675413778,631.7424027221,1412.6189567557,"2010-01-15",1263542400000,11.5344463893,41524.0070014804,25801.4031282254,0.4504681752,175.2321166992,67389080,41873632,"Earth",22,"2017-01-05 08:17:55",0,0.19921,5.505,2457800.5,0.45429901456941,1.10645686831139,12.5071449323948,151.352024259149,NA,0.60379460337397,187.528776159135,1.60911913324881,2457642.4794116,133.818456089027,0.846841904883208,NA,0
"16",3764806,3764806,25.2,0.0242412481,0.0542050786,24.2412481101,54.2050786336,0.0150628086,0.0336814639,79.5316564495,177.8381901842,"1995-02-08",NA,25.2112885836,90760.6389007836,56395.1314325452,0.4959739922,192.933883667,74196656,46103664,"Earth",4,"2017-04-06 08:21:56",6,0.0119773,6.89,2458000.5,0.441694355101388,0.837557008127906,19.7675921075523,243.614950945384,279.975476316904,0.467612805562203,41.6483224835708,1.20750121069361,2457925.36752734,96.6073547316492,NA,"J2000",0
"3804",3748549,3748549,22.8,0.0732073989,0.1636967205,73.2073989347,163.696720474,0.0454889547,0.1017163949,240.181762721,537.0627483999,"2014-01-15",1389772800000,28.5474553889,102770.839399946,NA,0.2251584829,87.5866470337,33683228,20929788,"Earth",6,"2017-04-06 08:27:00",8,0.130961,5.029,2457494.5,0.772543328165617,1.17063749668336,NA,354.434141519236,462.628169180956,0.26626930892013,345.350325273708,2.07500568444659,2457555.39643663,312.612662504175,0.778162731935129,"J2000",0
"3320",3512698,3512698,NA,NA,0.0358129403,16.0160337979,35.8129403019,NA,0.0222531225,52.5460443254,117.4965270602,"2012-03-22",1332399600000,8.6166393531,31019.9016709908,19274.5605688442,NA,18.0108852386,6926453,4303898.5,"Earth",11,"2017-04-06 08:58:03",7,NA,4.308,2458000.5,0.381518031457944,1.57966072372747,5.71696332552039,2.33556679217135,725.17722646969,0.976991674039535,214.14595600844,2.1823297734154,2458213.38223843,254.318791270356,0.496430371583169,"J2000",0
"988",3057547,NA,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,NA,0.2675413778,631.7424027221,1412.6189567557,"2001-02-15",NA,9.2741332314,33386.8796330394,20745.3086253183,0.1658804264,64.5274887085,24815358,15419549,"Earth",26,"2017-04-06 09:16:38",1,0.0569384,4.207,2458000.5,NA,1.64198390928666,4.42071397089894,150.212275902767,768.513980176011,1.024156805751,323.698603478131,2.25981101282231,2458081.65256024,321.985178616681,0.468436501203986,"J2000",0
"82",NA,3775092,21.571,0.1289302951,0.2882969041,128.9302950744,288.2969041454,0.0801135464,0.1791393356,422.9996692919,945.8560149965,"1995-06-22",803804400000,12.8353276218,46207.179438313,28711.3443571006,0.3169188022,123.2814102173,NA,29459442,"Earth",4,NA,5,0.119136,NA,2458000.5,0.294842973658921,1.498548586522,6.8013033255785,56.1667320870945,670.046077944144,1.05671206509948,259.307284815032,1.94038510794452,2457965.06367336,19.0391049373408,0.537276482692896,"J2000",0
"914",3092270,3092270,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,NA,0.0533815229,126.0491808919,281.8545369825,"2000-08-22",966927600000,8.1978054639,29512.0996699815,18337.6710421615,0.0202208271,7.865901947,3024992.75,1879643.375,"Earth",NA,"2017-04-06 09:16:53",7,NA,5.997,2458000.5,0.271460768119703,1.01012209343615,4.57401503937667,150.131803128722,370.816655061873,0.735913574057293,NA,NA,2458007.72017136,352.990439739431,0.970830180052003,"J2000",0
"4421",3739168,3739168,24.1,0.040230458,0.0899580388,40.2304579834,89.9580388169,0.0249980399,NA,131.9896957704,295.1379320721,"2015-12-08",1449561600000,13.1290476003,47264.5713612312,29368.366577205,0.094605548,36.8015594482,14152789,8794135,"Earth",5,"2017-04-06 08:29:29",9,0.0254831,4.157,2457396.5,0.550583696349964,1.60796447052806,7.31445332217214,94.1274167893494,744.75443727253,0.722645448745308,272.428297822678,2.49328349231082,2457318.70491297,37.6046518561165,0.483380805783993,"J2000",0
"2344",2162567,2162567,19.9,NA,0.6223575734,278.3267680719,622.3575733667,NA,0.3867149477,NA,2041.8556210042,"2008-02-15",1203062400000,8.1689109907,29408.0795665091,18273.0369950901,0.0718880607,27.9644546509,NA,6682412.5,"Earth",55,"2017-04-06 09:26:28",0,0.00930409,NA,2458000.5,0.2501024399171,1.24757394421206,13.7461553059577,333.331904169336,508.976663748583,0.935552656787623,133.22983090597,1.5595952316365,2458038.49743894,333.124351284769,0.707301583040412,"J2000",1
"149",3565394,3565394,29.7,NA,0.0068240151,3.0517923259,6.824015094,0.0018962952,0.0042402451,10.0124423346,NA,"1995-11-22",817027200000,19.1262861676,68854.6302035087,42783.5895283968,0.4687864811,182.3579406738,70129456,43576424,"Earth",6,"2017-04-06 08:53:30",7,0.00110619,5.481,2458000.5,0.202206665425108,1.13986761271561,1.4046504617414,221.362219195843,444.508477489604,0.909378783722307,297.533099570177,1.37035644170891,2457852.94609193,119.501448440457,0.809883316586283,"J2000",0
"100",3182823,NA,24.1,0.040230458,0.0899580388,40.2304579834,89.9580388169,0.0249980399,0.0558973165,131.9896957704,295.1379320721,"1995-08-08",NA,9.509879717,34235.5669813472,NA,0.0391035086,15.2112646103,NA,3634898.25,NA,15,"2017-04-06 09:12:46",6,0.00335624,NA,2458000.5,0.407319307908017,0.830129386651669,1.91425666204,243.051912535672,276.259428572244,0.492001659406605,213.634668913314,1.16825711389673,2458037.14251654,312.250295950208,1.30312294447484,"J2000",0
"2346",3402249,3402249,24.9,0.0278326768,0.0622357573,27.8326768072,62.2357573367,0.0172944182,0.0386714948,91.3145593761,204.1855621004,"2008-02-15",1203062400000,15.4438001637,55597.6805893031,34546.23658617,0.0024813724,0.96525383,371208.03125,230657.96875,"Earth",13,"2017-04-06 09:04:24",6,9.11656e-05,5.526,2458000.5,0.469460256372467,1.1030026824574,6.0750995895391,145.750303834892,423.119732856091,0.585186760371432,105.863880200458,1.62081860454338,NA,37.0235124995092,0.850822998894361,"J2000",0
"2450",3423604,3423604,21.6,0.1272198785,NA,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,"2008-08-15",1218783600000,21.247415061,76490.6942195428,47528.3427499153,0.1694045008,65.8983535767,25342554,15747133,NA,10,NA,9,0.163593,NA,2454686.5,0.36870445448359,1.53115445930808,39.7620629420609,137.900967742593,NA,0.966610989658779,253.498022733249,2.09569792895738,2454759.50281299,322.023480159068,0.520206253472339,"J2000",0
"91",2470594,2470594,20.2,NA,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,"1995-07-15",805791600000,18.5175194475,66663.0700108924,41421.8392520459,0.3211118286,124.9124984741,48037648,29849210,"Earth",32,"2017-04-06 09:19:14",NA,NA,4.574,2458000.5,0.247647176142756,1.37650161152748,37.2227920657999,106.124859032674,589.879784795218,1.03561487447675,244.060825391465,1.71738834857821,NA,208.526951131309,0.610293841693485,"J2000",0
"2336",2413260,2413260,NA,0.3503926411,NA,350.3926411083,NA,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,"2008-02-08",1202457600000,16.5762889072,59674.64006601,37079.5006565716,0.4888262608,190.153427124,73127368,45439240,"Earth",67,"2017-04-06 09:21:34",0,0.0249707,7.398,2458000.5,0.381514939077743,0.77659541439052,12.1854802265847,220.065100042399,249.971593998371,0.480312662181266,321.941592265756,1.07287816659977,2458020.89182746,330.632431600047,1.44016363716249,"J2000",1
"1309",3276398,3276398,22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956,"2002-12-22",1.040544e+12,9.2270186166,33217.2670197637,20639.9179434748,0.0757704541,29.4747066498,NA,7043303.5,"Earth",19,"2017-04-06 09:11:07",4,0.00469688,6.256,2458000.5,0.245748510921474,NA,NA,229.901903287043,342.813846577894,0.723029685372358,112.770216294198,NA,2458044.21367455,314.094844781901,1.0501326116015,"J2000",0
"2897",3063058,NA,22.2,0.096506147,NA,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058,NA,1279177200000,13.4518992144,48426.8371719386,NA,0.4250842964,165.3577880859,63591704,39514052,"Earth",15,"2017-04-06 09:16:44",1,0.00293641,6.672,2458000.5,0.262598777609002,0.879674515736808,17.4070447039503,50.8217574292583,301.357110285875,0.648673063210531,230.069606395409,1.11067596826308,NA,241.36393693755,1.19459600491422,"J2000",1
"1877",3179348,3179348,23.7,NA,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368,"2005-12-22",1135238400000,8.1019972578,29167.1901279178,18123.357665872,0.3615356311,140.6373596191,54084964,33606836,"Earth",17,"2017-04-06 09:12:58",7,0.00709691,NA,2458000.5,0.307743936109016,1.06502186540257,6.21956667845715,26.5807378024219,401.454391556839,0.737267844501416,281.268269797689,1.39277588630372,2457999.00852197,1.33746722447684,NA,"J2000",0
"427",2450649,NA,19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,"1997-10-22",877503600000,15.2729128495,54982.4862582338,34163.9787530676,0.1583528555,61.5992584229,23689250,14719817,"Earth",68,"2017-04-06 09:20:11",0,0.0543609,6.335,2458000.5,0.157295321710753,0.931594965644658,26.2161389620335,30.7959617096484,328.427206439811,0.785059435819463,210.898109036905,1.07813049546985,2457852.8125991,161.885079197018,1.09613330729339,"J2000",0
"4089",NA,3679434,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,NA,631.7424027221,NA,"2014-11-22",1416643200000,23.7420261984,85471.2943142263,53108.5384031925,0.4909809902,190.991607666,73449712,45639532,"Earth",12,"2017-04-06 08:39:24",3,0.132288,3.972,2458000.5,0.706024168055925,1.62970020012796,10.5776567912628,297.411149746791,NA,0.479092472152043,151.285633061313,2.78030792810388,2457754.36886241,116.602820193088,0.473742661477277,"J2000",0
"951",3143084,3143084,24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,NA,269.1689931548,"2000-11-15",974275200000,18.3381589205,66017.3721139782,41020.6276893772,0.3856758682,150.027923584,57696292,35850812,"Earth",15,"2017-04-06 09:14:37",2,0.00180294,6.139,2458000.5,0.201270747827801,0.983999082884311,2.34169709126807,216.425776838522,356.525393061938,0.785948851610315,78.7458223072624,1.18204931415831,2457851.64699345,150.303690564882,1.00974574884616,"J2000",0
"1537",3250193,3250193,21.4,NA,0.3119176705,NA,311.9176705226,0.0866774163,NA,457.6569140361,1023.3519701574,"2004-03-15",1079337600000,33.6244599713,121048.055896802,75214.5545098766,0.4440068234,172.7186584473,NA,41273012,"Earth",11,"2017-04-06 09:12:25",9,0.104298,5.928,NA,0.173406505476221,NA,56.3083830557918,NA,339.809537038754,0.787740922702681,9.21267383928467,1.11825259871142,2453088.60302344,164.100490075171,NA,NA,0
"1925",2417211,2417211,18.4,0.5553349116,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618,1821.9649913114,4074.0375731972,"2006-03-15",1142409600000,10.206196584,36742.3077025375,22830.241138835,0.1779209645,69.2112579346,NA,16538787,"Earth",71,"2017-04-06 09:21:18",0,0.0422613,4.001,NA,0.487528212595371,1.72691068594766,NA,53.3815505239244,NA,0.88499300591575,143.590642129322,2.56882836597957,2457967.59795666,14.2896676680341,0.434309429433751,"J2000",1
"4407",3735467,NA,23.4,0.0555334912,0.1241766613,55.5334911581,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,"2015-11-15",1447574400000,9.7322227625,35036.0019450313,21770.0090974557,0.0641146801,24.9406108856,NA,5959832,"Earth",21,"2017-04-06 08:30:29",7,0.0573214,3.177,2458000.5,NA,2.50839954964849,3.56592628928564,106.837242186637,1451.08715603352,0.989869243125062,280.209312198555,4.02692985617191,2457323.22479868,168.025105495954,0.248089853530262,"J2000",0
"2960",3733258,3733258,20.2,0.2424124811,0.5420507863,242.4124811008,NA,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,"2010-10-22",NA,16.2430795981,58475.0865531647,36334.1447529928,0.4471045333,173.9236602783,66885888,41560964,"Earth",14,"2017-04-06 08:30:59",6,NA,3.799,2458000.5,0.29764826125617,1.84450703997536,30.6807273357829,46.1793557485454,914.995382871137,1.29549272665193,297.585015662225,2.39352135329879,2458184.85885127,287.465003978636,0.393444608289024,"J2000",0
"4570",3523944,3523944,23.4,0.0555334912,0.1241766613,NA,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,"2016-05-08",1462690800000,9.9013458094,35644.8449137,22148.3204409598,0.0756894919,29.4432125092,11322987,7035778,"Earth",40,"2017-04-06 08:57:26",0,0.0617594,5.483,2458000.5,0.16605804341517,NA,16.1950410036222,233.338212134826,439.43509402548,0.943336628779915,NA,1.31901897362455,2457885.84041423,93.9329867777682,0.819233613551871,"J2000",0
"2859",3548887,3548887,28,NA,0.0149293183,6.676594135,14.9293183439,0.004148642,0.0092766455,21.9048371017,48.9807047955,"2010-05-08",1.273302e+12,3.3407363736,NA,7472.8931941399,0.1410845321,54.8818855286,21105946,13114627,"Earth",13,"2017-04-06 08:56:18",4,NA,6.328,2458000.5,0.127339995807201,0.949415571679254,1.15457911780109,198.102936506675,337.895923673861,0.828516996762326,305.012607676374,1.07031414659618,2457951.49060819,52.2154303046224,1.06541681854521,"J2000",0
"1578",3387092,3387092,NA,0.0802703167,0.1794898848,80.2703167283,179.4898847799,0.049877647,0.1115298092,263.3540659348,588.8775935812,"2004-05-15",1084604400000,9.6896804991,34882.8497967115,21674.8463084067,0.3307879207,128.6764984131,NA,30748660,"Earth",22,"2017-04-06 09:05:55",7,0.0267638,6.999,2458000.5,0.248505876483449,NA,6.88827148904662,193.660724140441,278.875514628127,0.62776952260107,345.70375765939,1.0429541809017,2458128.41366146,194.876438728644,1.29089855909383,"J2000",0
"1889",3312420,3312420,23.4,0.0555334912,0.1241766613,NA,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,"2006-01-08",NA,7.1152011261,25614.7240538019,15915.9933988749,0.1209679687,47.0565414429,18096550,11244675,"Earth",11,"2017-04-06 09:09:24",6,NA,3.224,2458000.5,0.56293733040643,2.48443165613146,8.6595203872474,108.63704626547,1430.33909200081,1.08585233205159,0.905960876587326,3.88301098021132,2458043.00466497,349.302061675781,0.251688569524042,"J2000",0
"1275",3180147,3180147,23.1,NA,NA,63.7609789875,142.5738833281,0.0396192233,0.0885912765,209.1895703015,NA,"2002-10-15",1034665200000,17.707173326,63745.823973488,39609.1760128598,0.3376192309,131.3338928223,50507120,31383670,"Earth",17,"2017-04-06 09:12:54",6,0.00255923,5.577,2458000.5,0.270554783580296,1.10936874092152,4.41828925379399,29.4957069186102,426.788111708026,0.809223721310753,93.3941997174009,1.40951376053229,2458172.23736178,215.137834104276,0.843509906026349,"J2000",0
"3513",3626612,3626612,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,"2012-12-15",1355558400000,5.4645156092,19672.2561932313,12223.5749662886,0.2812777984,NA,42078560,26146406,"Earth",6,"2017-04-06 08:46:51",8,0.271055,3.27,2456334.5,0.523335540614377,2.44586271085298,12.1082828319767,138.536873190995,1397.1612779858,1.16585582680019,288.883071920758,3.72586959490576,2456256.49935115,20.0980617122228,0.257665314428832,NA,0
"4638",3740663,3740663,20.7,NA,0.4305662442,192.5550781879,430.566244241,NA,0.2675413778,631.7424027221,1412.6189567557,NA,1.468566e+12,19.0029061404,68410.462105499,42507.6007454974,0.2434575101,94.7049713135,36420724,22630790,"Earth",14,"2017-04-06 08:29:03",4,0.170887,3.93,2458000.5,0.445503967383493,1.74436763765716,24.0656674797429,301.923751401138,841.502592185911,0.967244934505524,284.95251325383,2.52149034080879,2458377.12069373,198.879343925013,0.427806168801993,"J2000",0
"4121",3703779,3703779,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,NA,126.0491808919,281.8545369825,"2015-01-08",1.420704e+12,4.4425400287,15993.1441031879,9937.517790117,0.1979494975,77.0023574829,29612824,18400556,"Earth",7,"2017-04-06 08:36:24",NA,NA,3.329,2457040.5,0.513344425147095,NA,4.20413507996137,115.214421154337,1360.64643343266,1.16946243625553,352.040765364083,3.63665711393767,2457026.98051278,3.57698758410337,0.264580122472953,"J2000",0
"1907",3315651,3315651,25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.0114263088,0.0255500032,60.3309310875,134.9040630575,"2006-02-08",1139385600000,6.2235752669,22404.8709606604,13921.515514417,0.0300450495,11.6875238419,4494675.5,2792861.75,"Earth",6,"2017-04-06 09:09:10",8,0.0104103,5.697,2453769.5,NA,1.08173237780194,5.19477153581316,311.06313301477,410.93976695919,0.849925464785349,264.774435196947,1.31353929081854,2453837.64204379,300.304789807379,0.876040794649478,"J2000",0
"703",3278744,3278744,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,NA,"1999-06-22",930034800000,15.1881602545,54677.3769161554,33974.3956732633,0.2770578709,NA,41447264,25754136,"Earth",7,"2017-04-06 09:10:56",7,0.137746,NA,NA,0.306964102383592,1.1399023838654,21.7317052781575,63.3495154378126,444.528816942036,0.789993271797242,320.766281946371,1.48981149593356,2458106.07585493,274.499788705427,0.809846260308793,"J2000",0
"3616",2085989,NA,NA,1.0105434154,2.2596437711,1010.5434154201,2259.643771094,0.6279223726,1.4040771097,3315.4312590467,7413.5296699562,"2013-05-08",1367996400000,29.4579295258,106048.546292857,65894.4425562475,0.4371020609,170.032699585,65389536,40631176,"Earth",289,"2017-04-06 09:28:33",0,0.0480717,6.502,2458000.5,0.632837373111444,0.883062511346462,NA,130.202784577974,303.099764511454,0.324227551372772,309.188764146919,1.44189747132015,2457890.63914491,130.484785746284,1.18772774561623,"J2000",1
"3921",2001943,2001943,15.75,1.8817198949,4.2076535996,1881.719894893,4207.6535995946,1.1692461728,2.6145139248,6173.6218999609,13804.6382356939,"2014-06-08",1402210800000,11.0078688479,NA,24623.5018259442,0.2739522208,106.5674133301,40982668,25465450,"Earth",422,"2017-09-08 06:17:42",0,NA,4.639,2458000.5,0.256082661510471,1.4304782340341,8.70611668968893,246.333337772877,624.914077119293,1.06415756062985,338.366172956351,1.79679890743835,2458048.81345185,332.167625433751,0.576079197414651,"J2000",0
"3310",2302830,2302830,18.8,NA,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,"2012-03-15",1331794800000,8.9959239203,32385.3261130038,20122.9822172717,0.4195926456,163.2215423584,62770168,39003572,NA,49,"2017-04-06 09:24:06",0,NA,4.445,2458000.5,NA,1.47319503049202,16.9762624149958,38.6847299590823,653.113701264051,0.821781496924674,46.1308631525255,2.12460856405937,2457871.12707322,71.3110956809671,0.551205707831956,NA,0
"2310",2382406,NA,20.5,NA,0.4721064988,NA,472.1064988055,0.1311915784,NA,692.6917701639,1548.9058855411,"2007-12-22",NA,16.437520577,59175.0740772734,36769.0897787369,0.4566174304,NA,68309000,42445244,"Earth",28,"2017-04-06 09:22:13",0,0.00471821,4.598,2458000.5,0.781393221828026,1.3097619656148,2.5361371977655,NA,NA,0.286322843475244,238.266218389726,2.33320108775436,NA,212.113807436442,0.657529908213201,"J2000",1
"3576",NA,3629114,23.9,0.04411182,0.0986370281,44.1118199997,98.6370281305,0.0274098057,0.0612901888,144.7238235278,323.6123073718,"2013-03-15",1363330800000,6.629864466,23867.5120776916,NA,0.1164941087,45.3162078857,17427272,10828804,"Earth",7,NA,NA,0.0945656,3.359,2456359.5,0.534439451870978,NA,4.26422087309936,341.776631644849,1301.92174798481,1.08634342644117,181.751480256666,3.58047566210457,2456359.79658292,359.917990578059,0.276514314748355,"J2000",0
